customer_id,name,phone,registration_date,city,quartier,loyalty_score
CUST11303,Rodrigue MBARGA,676118957,2023-01-19,douala ,Makepe,18.7
CUST10989,JULES OUMAROU,+237668503492,2022-04-17,yaounde,Efoulan,27.4
CUST10091,LYDIE NTONGO,653524491,2024-04-06,BAFOUSSAM,Bamougoum,47.3
CUST10893,LAURENT LOBE,691378577,2023-09-22,Douala ,Bonapriso,22.6
CUST17295,OYONO Patricia,237-648250360,2021-06-17,yaounde,Mvog-Mbi,89.3
CUST11540,Prosper KOUYATE,+237631127198,2022-03-16,douala,Bonamoussadi,62.8
CUST10043,Boubacar MFOU,+237691030736,2021-03-25,Douala ,Akwa,5.6
CUST10181,Colette FOFANA,621496211,2022-01-21,BAFOUSSAM,Bamendzi,17.1
CUST11893,FLORE FEUDJIO,+237624879094,2022-08-23,Bafoussam,Ndiengdam,64.0
CUST17197,SIDIBE RÉGINE,699991136,2022-11-21,DOUALA,Deido,54.8
CUST17184,vanessa NDJOCK,641774192,2024-12-11,douala,Bali,19.3
CUST17170,MBOCK JULES,00237 6 17028380 90 67 12,2023-03-27,douala ,Yassa,12.7
CUST11780,KENFACK Marie,237-649700543,2025-01-01,Douala,PK12,72.4
CUST17296,ETOA Hervé,237-657197152,2024-11-21,douala,Mboppi,19.5
CUST11367,Bertille DJOKAM,627447248,2023-10-09,Yaoundé ,Nkomo,68.3
CUST11422,Wilfried takam,694970119,2024-04-26,Bafoussam ,Bamendzi,14.1
CUST10228,Astride balde,699788677,2024-04-17,DOUALA,Deido,43.0
CUST11648,OYONO Christelle,697980930,2024-04-12,DOUALA,Yassa,45.0
CUST11392,Christian marouf,237-678885632,2023-08-09,DOUALA,Akwa,39.4
CUST11484,Lydie dawa,+237678103759,2021-03-12,Yaoundé ,Melen,28.3
CUST10402,Sandrine ndjock,237-695511909,2024-10-17,YAOUNDE,Essos,51.4
CUST11553,PIERRE SANGARE,00237 6 38933176 11 46 86,2024-11-15,bafoussam,Baham-Route,15.0
CUST11886,TCHOUPO Gaston,+237616408822,2022-04-10,douala ,Bepanda,70.6
CUST11276,Sylvain BIKELE,659470729,2021-12-01,YAOUNDE,Tsinga,104.3
CUST17172,Rabi NGUEFACK,+237666661351,2024-10-25,douala,Kotto,19.4
CUST10076,Paul belinga,645833156,2023-07-25,DOUALA,PK8,41.2
CUST11261,Romain ESSAMA,+237625457816,2021-03-17,BAFOUSSAM,Tamdja,36.6
CUST17255,christian TALLA,611980765,2024-02-01,yaounde,Briqueterie,36.6
CUST10545,Marcel BIKELE,00237 6 48089166 40 16 96,2023-01-30,Douala ,Nyalla,83.0
CUST12044,Raoul DIALLO,00237 6 69584522 96 73 52,2023-07-02,DOUALA,PK8,75.7
CUST17315,barry Lydie,+237657130035,2023-08-03,yaounde,Essos,43.2
CUST11427,Didier ENGOLO,690180577,2023-09-09,bafoussam,Fomekoua,10.1
CUST10808,RODRIGUE HASSAN,00237 6 70152969 45 42 91,2024-01-05,douala ,Nkolmesseng,207.3
CUST10596,MBOCK Fatoumata,00237 6 67276174 80 58 24,2022-04-05,YAOUNDE,Omnisport,71.1
CUST10413,TCHAMBA Therese,683227889,2021-08-24,Douala ,Ndogpassi,65.0
CUST17165,ONANA Raoul,6 87 34 25 61,2021-04-16,YAOUNDE,Biyem-Assi,13.8
CUST10884,BIKELE Rodrigue,+237630364454,2021-10-23,Yaounde,Obili,
CUST11190,Stéphane SOW,+237683363160,2022-04-01,Yaounde,Nlongkak,35.1
CUST11898,Boubacar BELLO,6 94 81 95 56,2022-06-29,Yaoundé,Briqueterie,46.0
CUST11979,Mariama EPEE,+237668646621,2023-04-24,douala ,Bepanda,6.7
CUST11943,Carine ekani,+237657284777,2021-03-27,yaounde,Essos,36.4
CUST12064,Vanessa sow,+237644935501,2024-07-09,Douala ,Deido,33.5
CUST11560,CISSE Jean,+237689609131,2021-10-31,Yaoundé,Mvog-Mbi,9.7
CUST10834,PAULINE NDJOCK,(+237) 652352128,2024-05-13,douala,Bali,31.6
CUST10289,BOUBACAR BIKELE,+237671070189,2024-05-27,yaounde,Mimboman,24.4
CUST11813,Solange DJOUMESSI,00237 6 86560394 12 20 28,2023-08-17,DOUALA,Akwa,50.5
CUST10211,RAOUL KOUAM,688961459,2023-06-22,yaounde,Mimboman,15.6
CUST10643,Luc SOW,+237657212267,2024-11-07,douala,Ndogpassi,40.6
CUST10060,Denise FEUDJIO,237-698753260,2022-01-03,Yaounde,Efoulan,54.6
CUST10527,Boubacar BALDE,+237610054484,2022-12-01,Yaoundé,Mvog-Mbi,48.0
CUST10361,FLORENT NJOH,+237659597086,2024-07-18,YAOUNDE,Mokolo,78.2
CUST11735,Alain ESSAMA,(+237) 661883769,2022-05-01,Bafoussam ,Famla,39.7
CUST10791,Sophie DIBOTI,(+237) 655679506,2021-05-10,DOUALA,Cité des Palmiers,24.2
CUST17100,Rabi ETOUNDI,637542226,2023-06-17,DOUALA,Yassa,174.1
CUST10720,WILFRIED NDONGO,+237625372341,2024-11-20,yaounde,Santa Barbara,27.9
CUST11500,YAYA Therese,693446356,2024-04-06,Yaounde,Tsinga,59.0
CUST10562,Marie NJOH,237-619774839,2023-01-23,douala,Bonapriso,8.3
CUST11908,Laurent ONANA,+237642287985,2023-01-05,DOUALA,Kotto,14.3
CUST10428,Pauline belinga,+237699514287,2022-01-16,BAFOUSSAM,Ngouache,32.1
CUST10939,EPEE Norbert,636550845,2022-03-18,douala,New-Bell,
CUST10453,CAMARA Gustave,671780854,2021-03-26,douala ,Bonabéri,42.2
CUST10972,BIKELE Kevin,613471527,2022-09-05,douala ,Akwa,25.9
CUST11627,Isabelle nkolo,00237 6 54703713 85 48 66,2023-05-22,Douala ,Ndog-Bong,11.9
CUST11827,Norbert MENGUE,237-696057593,2021-11-28,BAFOUSSAM,Baham-Route,29.0
CUST12022,MONGO Romain,+237658762794,2023-09-12,douala,Akwa,
CUST17324,Carine NGWA,+237618770247,2021-06-29,Douala ,Nkolmesseng,33.5
CUST17104,Marcel NDONGO,662405812,2021-05-10,douala,Logbessou,20.2
CUST17300,fatima NJOH,6 25 65 99 79,2023-12-15,DOUALA,Ndokotti,49.1
CUST11230,Aminata TALLA,643638559,2023-01-29,yaounde,Biyem-Assi,38.7
CUST10833,Christiane nkodo,+237635848226,2023-04-12,Douala,Village,13.6
CUST10507,Denise NGWA,(+237) 650308572,2024-01-19,YAOUNDE,Efoulan,41.3
CUST17283,hervé CAMARA,642775624,2024-11-10,douala,Logbessou,60.1
CUST17190,nkuissi Aurelie,+237630881581,2021-11-08,YAOUNDE,Omnisport,51.3
CUST11939,Saidou MAHAMADOU,(+237) 688101741,2021-06-05,Douala,Ndokotti,50.3
CUST10386,NADINE ASSOUMOU,00237 6 56020613 35 20 63,2023-03-23,bafoussam,Baham-Route,32.8
CUST11188,Bernard NKODO,672445234,2021-07-23,douala,Yassa,17.5
CUST10825,Ornella ETOA,654398056,2021-08-30,YAOUNDE,Mendong,11.0
CUST10761,Ibrahim HASSAN,+237680027662,2022-10-25,douala,PK12,37.0
CUST11092,Céline BELINGA,+237682937948,2023-12-05,yaounde,Santa Barbara,32.3
CUST10406,Chancelle MBASSI,684045292,2024-12-09,douala ,New-Bell,28.3
CUST12093,Boris CAMARA,(+237) 636975128,2024-12-23,Douala ,Ndokotti,68.2
CUST11089,Aurelie tchoupo,656321751,2023-09-23,douala,Village,36.9
CUST10470,Didier engolo,681969657,2023-09-08,yaounde,Jouvence,25.1
CUST10767,NDIKUM Sylvain,672394301,2024-06-03,douala ,Makepe,39.7
CUST11916,Sylvain nkolo,658399417,2023-08-24,Yaoundé ,Mimboman,70.5
CUST11736,Régine BARRY,(+237) 648137561,2024-01-02,douala ,Bepanda,15.7
CUST10987,Isabelle BELLO,634359060,2022-07-25,douala ,Deido,46.7
CUST17222,christian NGOUFO,649711319,2024-06-18,Douala ,Yassa,55.7
CUST11942,Aurelie ELA,237-615950635,2021-12-29,yaounde,Nlongkak,29.2
CUST10572,Nadège traore,+237629806690,2023-01-20,bafoussam,Tougang,66.7
CUST10715,HASSAN Larissa,00237 6 44392446 81 66 72,2022-07-27,DOUALA,Mboppi,155.5
CUST11992,Sandrine ABOUNA,+237620593403,2022-09-24,DOUALA,Cité des Palmiers,19.6
CUST10485,ESSOH Chancelle,691363974,2024-10-30,DOUALA,Cité des Palmiers,31.5
CUST10055,SUZANNE KAMGA,658537831,2024-09-17,Douala,Beedi,52.1
CUST10681,Nadège ngono,653936531,2022-02-05,DOUALA,Bonanjo,70.1
CUST10529,Djeneba OBAMA,6 48 50 89 07,2024-12-15,douala,PK8,34.4
CUST11277,Lydie TCHOUPO,645186708,2023-07-25,douala ,New-Bell,41.8
CUST12099,AKONO Suzanne,684359498,2024-10-22,DOUALA,Ngodi-Bakoko,
CUST11832,HONORÉ FEZE,679244185,2021-09-01,YAOUNDE,Mendong,56.8
CUST11970,CAMARA Luc,635649468,2021-09-16,Yaoundé,Mendong,21.8
CUST12084,Gustave MBASSI,648971765,2022-09-07,Yaoundé ,Essos,33.6
CUST11251,Gaston ELA,682398083,2023-04-09,Douala ,Bonabéri,53.6
CUST11073,ALI Stanislas,647077298,2022-11-18,Douala,Kotto,39.4
CUST10558,Paul BALDE,237-616202700,2023-04-22,YAOUNDE,Nkomo,62.1
CUST11856,Marcel oumarou,640137082,2024-04-13,BAFOUSSAM,Famla,25.9
CUST10011,Sylvain TAKAM,666629388,2024-08-07,douala ,Ndogpassi,25.8
CUST11325,KAMGA Christelle,6 59 73 16 89,2022-03-06,yaounde,Etoudi,20.5
CUST11229,Prosper TEGUIA,+237693334601,2021-07-09,Bafoussam,Baham-Route,
CUST17143,eric SANGARE,+237656328316,2022-11-05,YAOUNDE,Jouvence,17.3
CUST11920,WILFRIED ETOA,237-678092370,2024-12-22,douala ,Bonabéri,38.1
CUST12085,Djeneba CISSE,+237650259503,2023-10-20,Yaounde,Nkomo,30.3
CUST17344,honoré DJOUMESSI,00237 6 11261301 44 63 65,2023-10-24,douala,Ndogpassi,45.7
CUST11801,Alain ETOUNDI,6 41 88 07 63,2024-02-12,yaounde,Messa,44.9
CUST17140,Joëlle BILONG,686397676,2023-03-14,Douala ,Bonapriso,32.5
CUST10518,Prosper NGONO,(+237) 666431351,2021-06-19,DOUALA,Cité des Palmiers,66.2
CUST10265,IBRAHIM Rémi,6 72 09 28 88,2021-03-08,Douala ,Bonapriso,
CUST11307,Gustave ESSOH,682148284,2021-10-09,douala ,Ngodi-Bakoko,34.7
CUST10073,Abdou WAMBA,237-657683626,2021-09-07,douala ,PK8,26.9
CUST11326,SUZANNE TEGUIA,237-639161443,2022-12-27,douala ,Yassa,35.6
CUST10654,Constant NJIEMOUN,+237668496914,2021-11-16,Yaounde,Mokolo,77.4
CUST10517,Paul kouyate,237-635748341,2023-02-12,douala ,Cité des Palmiers,55.1
CUST17260,didier KOLLO,+237615684813,2021-06-23,douala,Ndogpassi,48.0
CUST10563,Rodrigue SOW,+237671124923,2021-04-13,Bafoussam ,Tougang,31.6
CUST10488,SANGARE Emmanuel,661700055,2021-11-10,BAFOUSSAM,Centre Ville,20.1
CUST11286,Aïcha CISSE,+237693154172,2024-07-08,YAOUNDE,Ngoa-Ekele,20.2
CUST10724,FLORE ESSAMA,687669750,2021-12-13,Douala,Mboppi,59.1
CUST10714,DIALLO Laurent,+237672415804,2023-04-12,bafoussam,Djeleng,63.9
CUST10160,Moussa sidibe,237-678137358,2024-02-27,bafoussam,Kamkop,122.7
CUST10906,Astride TCHAMBA,00237 6 93352876 64 98 85,2024-08-22,Douala,Nkolmesseng,59.9
CUST10542,Laurent KOUAM,00237 6 32775593 23 66 94,2023-08-17,Yaounde,Etoudi,22.5
CUST11809,ROMAIN NTONGO,237-651536077,2024-10-01,bafoussam,Ngouache,37.4
CUST11760,CHANCELLE BARKA,(+237) 699941500,2022-02-12,DOUALA,Village,47.5
CUST10531,Franck ALI,667698610,2021-08-30,YAOUNDE,Briqueterie,
CUST11267,Rodrigue ASSOUMOU,+237684801233,2022-11-08,douala,PK12,14.1
CUST11719,ETOA Modibo,6 31 30 65 55,2024-12-11,YAOUNDE,Obili,54.8
CUST11863,Josephine MAHAMADOU,237-628468304,2023-08-20,Yaounde,Biyem-Assi,27.2
CUST11343,BALENG Gaston,+237698955314,2023-05-11,Bafoussam,Bamougoum,57.1
CUST10910,Bertille EBOUELE,+237637888820,2024-10-30,YAOUNDE,Tsinga,13.1
CUST11061,Kevin SIDIBE,+237674759996,2023-09-22,douala ,Cité des Palmiers,53.5
CUST17374,laure MINLO,237-654446182,2022-12-28,Yaoundé,Briqueterie,78.9
CUST11749,Sophie BARRY,+237698870276,2024-11-01,douala ,Nyalla,33.2
CUST11496,TOURE Aurelie,+237687054398,2022-09-18,Yaoundé ,Mendong,36.9
CUST11217,Sandrine wamba,611086890,2022-04-08,Douala ,Bonanjo,7.4
CUST10718,IBRAHIM Mariama,+237691321540,2024-10-17,Yaoundé,Mendong,44.3
CUST17233,Fatima wamba,661030579,2023-06-26,YAOUNDE,Essos,45.6
CUST11637,Achille EBOUELE,00237 6 57123808 24 36 27,2021-09-17,douala ,Mboppi,
CUST11009,Hawa ABATE,00237 6 71045700 13 95 98,2021-04-19,Douala,Akwa,84.9
CUST10810,Nadège SANGARE,622489409,2022-07-02,YAOUNDE,Melen,36.8
CUST17348,Marie GARBA,+237640158366,2023-03-11,DOUALA,Beedi,44.3
CUST12060,NKUISSI Rodrigue,237-661940566,2024-01-26,Douala ,Deido,59.2
CUST10411,Modibo wamba,237-620099059,2024-10-14,Yaounde,Melen,72.1
CUST10783,Paul nkouam,613852048,2022-05-31,DOUALA,Cité des Palmiers,43.4
CUST10344,SANDRINE MBARGA,+237671367643,2024-04-12,YAOUNDE,Elig-Edzoa,38.3
CUST10104,Patrick TSIMI,237-677005685,2024-06-24,YAOUNDE,Essos,7.2
CUST11573,OBAMA Céline,638351344,2023-07-28,Douala ,Village,5.6
CUST10556,Isabelle NDONGO,629777514,2021-05-20,douala,Bonanjo,
CUST10560,FEUDJIO Patrick,673771720,2021-07-26,Bafoussam,Baham-Route,30.1
CUST11603,Moussa DIBOTI,(+237) 695918360,2023-04-21,BAFOUSSAM,Tamdja,26.8
CUST10398,Armelle bikele,00237 6 15917225 94 71 68,2024-09-07,douala ,Bali,2.5
CUST11915,NADINE ALI,237-680260907,2021-03-24,douala,Nyalla,21.4
CUST10600,Norbert OBAMA,673709724,2023-08-13,douala ,Makepe,9.9
CUST11857,Jules MONGO,(+237) 613783268,2023-03-23,Yaounde,Mvog-Mbi,56.1
CUST11839,GUY FOUDA,678901038,2023-09-08,Douala ,Bonanjo,27.9
CUST11927,Paul NGUEFACK,695318289,2023-11-24,Douala ,Mboppi,
CUST11914,TOURE Solange,+237621490910,2024-05-24,Yaoundé ,Mvog-Mbi,
CUST11990,MFOU Constant,237-621087928,2022-12-02,Bafoussam,Bamougoum,
CUST17358,Romain BARKA,6 72 53 53 01,2022-09-12,DOUALA,Makepe,76.6
CUST10971,Boubacar mbock,643603811,2023-07-22,Bafoussam,Tougang,45.1
CUST11238,Boubacar ENGOLO,237-651464269,2022-06-08,douala,Ngodi-Bakoko,11.3
CUST11379,TALLA Régine,653455870,2021-04-12,douala,Makepe,9.8
CUST10702,Christiane sow,643189803,2021-04-20,Bafoussam,Djeleng,39.9
CUST11787,Armelle KEITA,00237 6 55199748 42 73 63,2022-03-03,douala,Village,67.9
CUST10071,Ibrahim DJOUMESSI,+237631831063,2022-12-23,YAOUNDE,Ngoa-Ekele,43.5
CUST10128,Marcel MAHAMADOU,694214382,2024-07-28,douala ,Ndogpassi,42.5
CUST10860,Paul ndikum,+237649209916,2021-05-13,Douala ,Makepe,57.4
CUST11127,Christian ATEBA,+237673013961,2023-02-28,Douala,Nkolmesseng,54.4
CUST11312,RÉGINE SIDIBE,+237699991136,2022-11-21,Douala,Deido,54.8
CUST11097,Ghislain ALI,237-642051937,2023-04-02,Douala,Mboppi,62.7
CUST11130,Joël NDOUMBE,6 93 65 24 60,2023-11-03,Douala ,Bonabéri,6.9
CUST11041,ARMELLE BELLO,237-691721371,2024-01-30,yaounde,Emana,12.3
CUST10832,SYLVAIN MENDO,(+237) 626194158,2024-04-27,YAOUNDE,Elig-Edzoa,49.0
CUST12021,Régine TALLA,664520614,2023-03-15,douala,Bepanda,16.1
CUST11040,Edith TCHAMBA,694560158,2023-07-04,douala,Beedi,45.5
CUST10868,MARIE BARKA,+237673001391,2023-03-11,BAFOUSSAM,Djeleng,41.1
CUST11669,Joëlle TCHOUPO,237-694743076,2023-02-21,Douala ,New-Bell,9.4
CUST10009,Raoul NDJOCK,+237621668732,2023-03-13,douala ,Bonanjo,42.8
CUST10847,NTONGO Serge,6 36 05 40 20,2023-05-05,YAOUNDE,Santa Barbara,34.4
CUST10374,Stanislas KENFACK,699038526,2022-04-15,yaounde,Santa Barbara,51.2
CUST11672,Abdou kouyate,689379016,2024-09-09,Bafoussam,Mossap,75.0
CUST11647,EPEE Baudouin,+237630517835,2021-03-16,douala,PK12,38.4
CUST11508,Florent EPEE,6 13 88 60 30,2022-10-16,Yaoundé,Santa Barbara,26.3
CUST11384,BOUBACAR DOUMBIA,237-627013243,2023-01-05,Yaounde,Elig-Edzoa,155.1
CUST10955,NDZANA Aïcha,668942178,2024-08-02,Douala,Ngodi-Bakoko,71.1
CUST17267,NDZANA Aminata,636726767,2024-01-15,yaounde,Jouvence,36.5
CUST11941,MONGO Jules,627905932,2022-08-18,Bafoussam,Kamkop,59.3
CUST11388,Therese tchiemegni,618530615,2022-05-30,yaounde,Omnisport,27.0
CUST10631,Romain barka,237-672535301,2022-09-12,Douala ,Makepe,76.6
CUST10687,ALEXIS ETOA,6 47 34 69 70,2024-05-13,Douala,Makepe,57.2
CUST12032,MARCEL ASSOUMOU,6 41 67 47 63,2023-01-02,YAOUNDE,Tsinga,38.2
CUST11855,Viviane FEZE,660319927,2023-03-05,Yaounde,Mvog-Mbi,71.6
CUST11461,Rodrigue tchamba,667965485,2024-02-10,YAOUNDE,Mvog-Mbi,88.1
CUST11935,Chancelle ekotto,642363373,2024-07-14,yaounde,Elig-Edzoa,38.7
CUST10956,ABOUNA Therese,6 26 69 04 65,2021-03-05,BAFOUSSAM,Fomekoua,48.1
CUST11985,Nadine EKANI,237-676599269,2024-02-09,Yaoundé ,Elig-Edzoa,50.5
CUST10321,Fatima ESSOH,686460539,2021-04-29,bafoussam,Centre Ville,19.8
CUST11977,Serge OBAMA,626706752,2024-03-04,DOUALA,Mboppi,32.4
CUST12098,Guy ELA,658438711,2022-03-08,yaounde,Obili,63.5
CUST10909,Alain COULIBALY,+237623318904,2023-09-12,Douala,Mboppi,37.4
CUST17245,hassan Flore,+237672409658,2021-08-05,Douala ,Ndog-Bong,71.0
CUST10741,Joëlle ASSOUMOU,656600900,2021-12-22,douala ,Yassa,58.5
CUST11617,YVETTE NDIKUM,237-642657384,2023-07-25,BAFOUSSAM,Ndiengdam,60.5
CUST11322,Evelyne NGWA,00237 6 64776386 12 93 25,2024-02-21,YAOUNDE,Nlongkak,32.5
CUST17199,Fatima HASSAN,624282218,2024-06-19,bafoussam,Baham-Route,71.6
CUST10212,Armelle GARBA,+237684346088,2021-08-08,yaounde,Mendong,28.4
CUST10960,Céline ABOUNA,646540265,2022-07-06,douala,Ndog-Bong,28.4
CUST11270,Jean KEITA,237-662958901,2021-07-19,Yaoundé,Obili,34.9
CUST10743,Gaston NKUISSI,667495923,2024-10-28,douala ,Ndokotti,58.5
CUST10546,Joëlle CISSE,679182797,2022-09-27,douala,New-Bell,47.2
CUST10324,Rodrigue abate,+237689795010,2022-02-14,douala,Bonapriso,65.7
CUST10898,Stanislas mbock,237-661053474,2023-06-14,Douala ,Bepanda,28.5
CUST12034,Armelle LOBE,6 59 16 77 75,2021-03-02,Bafoussam,Djeleng,25.7
CUST11162,MAHAMADOU Luc,+237660310319,2023-12-24,Yaoundé ,Melen,39.0
CUST11709,Boris TALLA,677719420,2021-07-20,douala,New-Bell,34.2
CUST11042,Honoré OUMAROU,+237642117961,2023-08-07,DOUALA,Deido,27.9
CUST17257,NDZANA GASTON,00237 6 24366125 15 58 39,2022-09-14,DOUALA,Bonapriso,33.0
CUST10117,Vanessa NDOUMBE,688320463,2023-02-03,Bafoussam ,Fomekoua,48.0
CUST17112,DIALLO LYDIE,00237 6 24490391 98 66 13,2024-11-30,douala,Akwa,30.9
CUST11381,Sandrine TEGUIA,633386929,2022-06-25,Yaoundé ,Santa Barbara,16.7
CUST12079,Sandrine MONGO,+237699635939,2021-07-24,douala,Mboppi,45.6
CUST10625,Khadija kollo,+237638716269,2022-05-25,BAFOUSSAM,Famla,65.2
CUST11539,Aurelie nkuissi,630881581,2021-11-08,YAOUNDE,Omnisport,51.3
CUST17346,Paul OYONO,+237611540956,2021-04-14,douala,New-Bell,231.6
CUST10938,TCHAMBA Norbert,698742485,2022-04-05,YAOUNDE,Etoudi,32.9
CUST17294,ASSOUMOU BORIS,631980274,2023-12-31,Yaounde,Nlongkak,20.3
CUST11466,NDONGO Fatima,+237618050510,2022-08-29,Douala ,Yassa,46.8
CUST11759,DENISE NKODO,627152188,2021-03-22,Douala,Kotto,12.2
CUST11628,Astride mbock,632566390,2022-03-27,DOUALA,Nkolmesseng,34.0
CUST10807,Moussa ndongo,00237 6 75876924 38 76 23,2021-08-29,Bafoussam ,Kamkop,26.5
CUST11383,ABATE Solange,+237617032877,2021-09-15,Bafoussam,Ngouache,56.1
CUST11196,Marie OBAMA,650151803,2021-10-14,Yaoundé ,Jouvence,12.4
CUST10074,Jean MBOA,6 38 11 95 57,2024-09-21,bafoussam,Djeleng,76.7
CUST11842,Paul WAMBA,+237622309586,2024-10-03,douala ,Mboppi,75.4
CUST10925,Mariama onana,00237 6 89699989 60 10 18,2022-03-22,DOUALA,Bonapriso,37.6
CUST10792,Guy MENDO,6 47 53 51 26,2023-10-08,yaounde,Obili,37.6
CUST10473,Rabi NDIKUM,237-625480907,2022-02-27,DOUALA,Ndokotti,8.7
CUST11364,Nadège teguia,610380581,2022-02-27,douala,Bonabéri,
CUST10945,Solange kouyate,629997018,2023-01-08,yaounde,Nlongkak,37.6
CUST17171,Aline BARRY,697883261,2023-06-20,Yaoundé ,Mimboman,6.4
CUST11592,Josephine BARKA,663293990,2021-08-29,douala,Mboppi,23.1
CUST11255,BERNARD ISSA,646578001,2024-09-26,YAOUNDE,Briqueterie,41.8
CUST10930,OUMAR NDONGO,648668783,2022-07-03,Douala,Logbessou,30.8
CUST10781,Josephine AMOUGOU,00237 6 60867083 21 83 69,2024-08-01,Yaounde,Etoudi,74.8
CUST17360,Hervé NDOUMBE,675437844,2023-03-04,DOUALA,Bonapriso,70.5
CUST11354,Rabi ETOUNDI,(+237) 637542226,2023-06-17,DOUALA,Yassa,174.1
CUST11788,AMINATA KONE,692950779,2022-04-30,douala ,Bonamoussadi,62.0
CUST10459,FATIMA ETOA,698588154,2022-08-19,Douala,Makepe,226.6
CUST10985,Patricia kouyate,669355025,2024-11-25,douala ,Bonanjo,43.2
CUST10701,Gisèle njiemoun,+237614164775,2023-11-15,DOUALA,Logbessou,27.9
CUST17119,KENFACK Sylvain,237-630509175,2021-10-14,douala,Bepanda,58.3
CUST11168,MBOCK Norbert,237-685957578,2021-08-22,douala ,Village,31.5
CUST11234,Boris ngoufo,623041121,2024-04-14,Bafoussam ,Lekie,33.3
CUST11348,Isabelle AKONO,+237612866549,2024-02-21,Bafoussam,Famla,53.9
CUST11287,BARKA Margot,+237685350823,2022-03-08,DOUALA,Logbessou,28.0
CUST11848,Wilfried mengue,617148018,2023-04-18,yaounde,Nkol-Eton,
CUST10037,Fatima ONANA,237-623718431,2024-04-18,douala,Nkolmesseng,37.8
CUST11240,Achille AKONO,+237614478111,2024-08-12,Douala ,Deido,25.9
CUST11441,PATRICK MBARGA,670606674,2022-01-10,douala,Logbessou,44.9
CUST17261,ETOA LYDIE,658178682,2023-08-29,bafoussam,Baham-Route,28.2
CUST10512,Jules MAROUF,+237653779528,2024-10-06,Bafoussam,Kamkop,61.2
CUST10787,Hervé ndoumbe,237-675437844,2023-03-04,DOUALA,Bonapriso,70.5
CUST10199,Sandrine KOUYATE,(+237) 663551839,2023-02-11,Douala,New-Bell,44.5
CUST17355,HASSAN Laure,+237653258988,2021-10-09,bafoussam,Lekie,38.8
CUST17193,Viviane NGUEFACK,625558733,2022-02-12,douala,Bepanda,
CUST17298,Nadège MENGUE,622762205,2023-09-05,bafoussam,Centre Ville,2.2
CUST10005,MAHAMADOU Gisèle,00237 6 39958838 97 61 48,2023-09-15,DOUALA,PK12,51.6
CUST10178,Josephine FEZE,642329237,2024-07-25,Yaoundé,Mimboman,7.6
CUST11532,Isabelle KEITA,659667685,2024-03-27,DOUALA,Village,52.3
CUST11236,TCHOUPO Guy,+237696750368,2023-05-29,yaounde,Madagascar,61.3
CUST11198,Norbert ESSAMA,+237666949781,2023-03-20,DOUALA,Mboppi,40.8
CUST11630,Gustave mendo,6 78 51 59 06,2021-04-22,YAOUNDE,Briqueterie,
CUST10152,Nadège issa,+237645351479,2024-04-15,douala ,Bonapriso,29.1
CUST17182,Hawa ALI,664830300,2022-04-23,douala,Mboppi,74.8
CUST11266,Fatoumata BALDE,(+237) 663339667,2022-09-04,Yaoundé,Nkol-Eton,4.0
CUST11771,Nadège NTONGO,634194479,2024-11-02,Douala ,Ndokotti,55.9
CUST10514,MARGOT NJIEMOUN,00237 6 49682169 26 76 94,2024-07-15,DOUALA,Nkolmesseng,87.0
CUST10845,MENGUE Pierre,647983442,2021-03-08,Douala ,Bepanda,57.3
CUST10407,Joël MFOU,+237667403166,2024-12-09,Douala ,Ndogpassi,
CUST10375,CARINE HASSAN,00237 6 23903144 92 30 42,2024-07-14,Douala ,Ngodi-Bakoko,15.5
CUST10579,Aurelie OYONO,679519112,2022-01-24,Douala ,Bepanda,43.6
CUST17277,obama Armelle,(+237) 642949803,2022-01-16,douala,Nkolmesseng,31.5
CUST10000,NGOUFO Aminata,237-695822412,2021-08-24,Yaoundé ,Mimboman,8.7
CUST11076,THIERRY TSIMI,678147397,2024-08-23,Yaoundé,Madagascar,20.3
CUST10630,Franck ELA,237-682828034,2021-12-28,BAFOUSSAM,Lekie,49.5
CUST10684,Viviane NDIKUM,+237653868501,2024-02-09,Yaounde,Essos,47.8
CUST10217,Lydie sow,619528530,2024-03-09,douala ,Yassa,17.8
CUST11248,LUC MBARGA,633574011,2024-04-18,YAOUNDE,Efoulan,86.7
CUST10458,CHANCELLE TSIMI,00237 6 13176186 58 36 61,2022-03-13,yaounde,Santa Barbara,4.1
CUST11862,Gaston TCHOUPO,00237 6 29602406 93 25 88,2024-08-19,DOUALA,Nkolmesseng,53.3
CUST10153,ROMAIN ISSA,+237677187530,2021-06-20,BAFOUSSAM,Pefura,68.3
CUST10192,ATEBA Gaston,(+237) 680823176,2021-08-19,douala ,PK12,31.5
CUST10067,Ornella KAMGA,(+237) 647308985,2021-03-20,YAOUNDE,Emana,44.3
CUST10056,NKODO Ibrahim,237-687490893,2024-03-31,YAOUNDE,Mimboman,4.4
CUST10744,Therese AKONO,+237698787891,2023-10-25,Bafoussam,Ndiengdam,32.8
CUST12045,FOUDA Saidou,620319387,2023-08-24,Yaounde,Jouvence,40.3
CUST17106,khadija YAYA,697705310,2023-04-11,douala,Mboppi,76.3
CUST11003,OBAMA Christiane,+237676500726,2023-08-08,douala ,Bali,34.3
CUST11955,Prosper KENFACK,237-614963880,2021-11-25,douala ,Ndokotti,13.7
CUST10026,Christiane AKONO,(+237) 670291817,2021-08-15,bafoussam,Ndiengdam,47.7
CUST11242,Guy nkolo,658970845,2023-02-15,Douala,Ngodi-Bakoko,22.1
